"lb" "ub" "rho"
10952101 10952200 3.061
10952401 10952500 23.465
10952601 10952700 12.242
10954001 10954100 2.04
10954101 10954200 18.364
10954201 10954300 17.343
10955501 10955600 0
10955601 10955700 16.323
10955701 10955800 2.04
10957101 10957200 2.04
10959901 10960000 5.101
10960801 10960900 26.525
10961001 10961100 13.263
10962101 10962200 54.071
10963401 10963500 33.667
10963601 10963700 39.788
10966701 10966800 19.384
10968101 10968200 6.121
10968401 10968500 33.667
10969001 10969100 10.202
10970301 10970400 26.525
10970701 10970800 9.182
10971401 10971500 0
10977701 10977800 40.808
10978601 10978700 14.283
10978701 10978800 15.303
10980101 10980200 4.081
10980401 10980500 0
10981001 10981100 0
10982401 10982500 0
10983901 10984000 0
10985601 10985700 62.232
10985801 10985900 0
10990101 10990200 16.323
10990201 10990300 29.586
10994501 10994600 20.404
10995701 10995800 33.667
10995901 10996000 54.071
10997201 10997300 0
10997501 10997600 81.616
11001701 11001800 16.323
11002001 11002100 67.333
11002201 11002300 43.869
11002901 11003000 0
11003701 11003800 32.646
11006901 11007000 59.172
11007201 11007300 2.04
11007501 11007600 101
11007601 11007700 3.061
11008401 11008500 0
11008501 11008600 56.111
11008601 11008700 51.01
11008701 11008800 65.293
11011101 11011200 0
11011601 11011700 16.323
11013501 11013600 2.04
11014101 11014200 0
11016301 11016400 0
11017501 11017600 67.333
11017701 11017800 2.04
11019701 11019800 0
11021401 11021500 56.111
11021501 11021600 16.323
11021801 11021900 9.182
11022101 11022200 29.586
11022801 11022900 0
11023701 11023800 0
11024301 11024400 0
11026901 11027000 24.485
11027201 11027300 0
11028501 11028600 0
11030901 11031000 7.141
11031601 11031700 1.02
11031701 11031800 25.505
11032001 11032100 0
11032601 11032700 101
11034601 11034700 26.525
11034701 11034800 0
11035601 11035700 33.667
11035801 11035900 14.283
11036001 11036100 97.939
11036301 11036400 24.485
11036401 11036500 18.364
11036601 11036700 21.424
11039101 11039200 0
11042801 11042900 4.081
11043601 11043700 32.646
11043801 11043900 28.566
11050001 11050100 11.222
11050601 11050700 7.141
11053201 11053300 86.717
11054601 11054700 3.061
11055301 11055400 70.394
11058201 11058300 10.202
11058801 11058900 1.02
11066901 11067000 13.263
11067301 11067400 22.444
11080801 11080900 10.202
11082601 11082700 4.081
11088301 11088400 0
11091101 11091200 57.131
11091501 11091600 13.263
11093901 11094000 3.061
11094101 11094200 2.04
11094201 11094300 2.04
11094401 11094500 2.04
11098301 11098400 2.04
11098901 11099000 33.667
11099901 11100000 8.162
11100201 11100300 5.101
11102201 11102300 1.02
11102601 11102700 23.465
11103101 11103200 41.828
11103201 11103300 10.202
11104101 11104200 1.02
11104301 11104400 0
11105401 11105500 58.152
11106801 11106900 69.374
11107101 11107200 7.141
11109201 11109300 2.04
11110801 11110900 32.646
11111701 11111800 60.192
11112201 11112300 3.061
11112301 11112400 22.444
11119701 11119800 33.667
11120201 11120300 49.99
11122801 11122900 16.323
11123201 11123300 2.04
11123501 11123600 38.768
11125801 11125900 31.626
11126301 11126400 33.667
11126501 11126600 23.465
11127601 11127700 2.04
11128101 11128200 2.04
11130101 11130200 2.04
11131901 11132000 2.04
11132301 11132400 24.485
11133601 11133700 52.03
11136601 11136700 25.505
11136901 11137000 9.182
11138701 11138800 67.333
11138901 11139000 3.061
11139201 11139300 3.061
11143201 11143300 28.566
11143301 11143400 74.475
11143801 11143900 3.061
11144301 11144400 3.061
11145501 11145600 2.04
11146201 11146300 8.162
11146401 11146500 2.04
11148601 11148700 32.646
11149601 11149700 13.263
11153101 11153200 11.222
11153301 11153400 4.081
11153501 11153600 61.212
11153601 11153700 28.566
11160501 11160600 40.808
11162801 11162900 56.111
11165101 11165200 5.101
11166701 11166800 25.505
11168601 11168700 19.384
11169801 11169900 8.162
11170701 11170800 0
11171001 11171100 30.606
11171101 11171200 101
11175001 11175100 0
11175801 11175900 17.343
11177401 11177500 27.545
11178401 11178500 3.061
11179601 11179700 2.04
11179801 11179900 35.707
11180001 11180100 0
11181601 11181700 3.061
11182101 11182200 5.101
11182701 11182800 33.667
11183201 11183300 4.081
11183501 11183600 2.04
11184401 11184500 22.444
11192001 11192100 2.04
11192201 11192300 15.303
11193201 11193300 26.525
11195501 11195600 22.444
11212101 11212200 57.131
11212801 11212900 0
11224401 11224500 3.061
11224601 11224700 59.172
11226501 11226600 0
11227101 11227200 3.061
11227801 11227900 5.101
11228001 11228100 40.808
11231501 11231600 26.525
11232201 11232300 3.061
11234501 11234600 2.04
11237501 11237600 1.02
11237601 11237700 51.01
11238101 11238200 1.02
11240401 11240500 57.131
11240701 11240800 0
11240901 11241000 55.091
11241701 11241800 51.01
11242901 11243000 42.848
11244201 11244300 35.707
11244601 11244700 36.727
11246601 11246700 38.768
11247101 11247200 58.152
11247501 11247600 0
11248901 11249000 3.061
11250401 11250500 8.162
11254901 11255000 11.222
11261201 11261300 16.323
11262101 11262200 51.01
11262801 11262900 57.131
11263001 11263100 40.808
11263301 11263400 51.01
11263701 11263800 68.354
11264901 11265000 28.566
11267801 11267900 0
11270601 11270700 35.707
11272801 11272900 0
11275001 11275100 0
11275201 11275300 59.172
11277301 11277400 0
11277701 11277800 1.02
11278701 11278800 51.01
11279701 11279800 2.04
11282001 11282100 63.253
11282901 11283000 9.182
11283001 11283100 35.707
11283501 11283600 36.727
11283601 11283700 0
11285501 11285600 69.374
11288201 11288300 2.04
11296101 11296200 1.02
11297301 11297400 30.606
11305701 11305800 2.04
11328701 11328800 53.051
11333601 11333700 0
11334401 11334500 2.04
11337601 11337700 25.505
11343501 11343600 17.343
11343701 11343800 5.101
11363301 11363400 3.061
11363801 11363900 44.889
11375401 11375500 20.404
11375501 11375600 0
11383101 11383200 33.667
11386201 11386300 2.04
11386301 11386400 7.141
11392701 11392800 0
11398601 11398700 15.303
11401101 11401200 38.768
11401901 11402000 21.424
11402801 11402900 3.061
11403101 11403200 0
11403401 11403500 64.273
11404401 11404500 28.566
11410401 11410500 2.04
11412601 11412700 0
11419201 11419300 2.04
11420701 11420800 65.293
11422201 11422300 14.283
11424001 11424100 30.606
11424601 11424700 19.384
11424901 11425000 2.04
11425201 11425300 64.273
11425601 11425700 11.222
11425701 11425800 61.212
11425801 11425900 55.091
11428301 11428400 0
11428401 11428500 0
11430801 11430900 7.141
11432401 11432500 0
11434201 11434300 8.162
11434301 11434400 13.263
11435201 11435300 30.606
11437101 11437200 2.04
11441601 11441700 0
11441801 11441900 14.283
11442101 11442200 14.283
11447801 11447900 0
11449201 11449300 0
11450201 11450300 8.162
11453101 11453200 75.495
11453401 11453500 2.04
11455401 11455500 51.01
11455501 11455600 5.101
11459801 11459900 0
11460101 11460200 17.343
11461701 11461800 5.101
11462901 11463000 6.121
11463401 11463500 0
11465401 11465500 10.202
11467801 11467900 0
11469001 11469100 0
11472101 11472200 0
11472501 11472600 101
11473101 11473200 0
11476001 11476100 48.97
11476701 11476800 62.232
11477801 11477900 0
11478301 11478400 2.04
11478801 11478900 34.687
11478901 11479000 3.061
11479001 11479100 32.646
11481401 11481500 29.586
11481701 11481800 23.465
11481901 11482000 46.929
11482001 11482100 6.121
11483201 11483300 84.677
11483301 11483400 49.99
11485001 11485100 6.121
11486001 11486100 71.414
11486201 11486300 49.99
11486301 11486400 3.061
11486501 11486600 40.808
11486601 11486700 87.737
11486901 11487000 31.626
11487901 11488000 2.04
11488901 11489000 37.747
11489501 11489600 12.242
11489601 11489700 2.04
11489801 11489900 8.162
11490101 11490200 2.04
11490201 11490300 9.182
11492701 11492800 18.364
11492901 11493000 47.949
11493101 11493200 51.01
11494501 11494600 25.505
11496101 11496200 3.061
11496201 11496300 0
11496801 11496900 0
11496901 11497000 0
11499901 11500000 0
11500101 11500200 55.091
11500201 11500300 9.182
11500301 11500400 2.04
11500401 11500500 33.667
11500901 11501000 39.788
11501101 11501200 42.848
11501401 11501500 68.354
11501501 11501600 44.889
11502201 11502300 0
11506601 11506700 0
11507901 11508000 44.889
11511701 11511800 70.394
11512601 11512700 1.02
11513801 11513900 101
11514501 11514600 1.02
11516201 11516300 96.919
11517201 11517300 93.859
11518201 11518300 0
11518501 11518600 0
11520901 11521000 62.232
11522901 11523000 0
11523901 11524000 1.02
11524001 11524100 64.273
11524201 11524300 101
11524501 11524600 101
11525401 11525500 27.545
11526901 11527000 0
11528001 11528100 1.02
11533801 11533900 2.04
11535701 11535800 2.04
11536001 11536100 2.04
11536101 11536200 1.02
11536201 11536300 1.02
11536401 11536500 0
11537601 11537700 2.04
11538101 11538200 2.04
11538601 11538700 0
11541301 11541400 70.394
11543801 11543900 0
11545401 11545500 32.646
11546801 11546900 2.04
11551801 11551900 17.343
11554001 11554100 2.04
11555301 11555400 7.141
11559501 11559600 32.646
11559701 11559800 20.404
11560101 11560200 36.727
11560501 11560600 94.879
11561101 11561200 0
11561301 11561400 0
11563101 11563200 30.606
11563701 11563800 0
11565201 11565300 20.404
11566701 11566800 21.424
11570401 11570500 25.505
11570501 11570600 0
11574301 11574400 19.384
11574501 11574600 1.02
11575101 11575200 4.081
11576501 11576600 0
11578601 11578700 0
11578901 11579000 2.04
11579101 11579200 34.687
11580301 11580400 37.747
11580701 11580800 36.727
11582801 11582900 0
11582901 11583000 16.323
11583201 11583300 84.677
11583901 11584000 0
11584001 11584100 30.606
11584401 11584500 30.606
11586101 11586200 46.929
11586601 11586700 1.02
11588901 11589000 81.616
11589601 11589700 51.01
11589901 11590000 0
11590001 11590100 18.364
11590501 11590600 0
11591501 11591600 2.04
11596001 11596100 64.273
11597501 11597600 36.727
11597601 11597700 45.909
11598901 11599000 16.323
11600801 11600900 39.788
11601701 11601800 2.04
11601801 11601900 0
11602401 11602500 0
11602501 11602600 33.667
11603201 11603300 65.293
11603301 11603400 32.646
11603801 11603900 33.667
11604301 11604400 20.404
11604401 11604500 1.02
11605001 11605100 9.182
11605501 11605600 9.182
11605601 11605700 10.202
11605801 11605900 30.606
11606701 11606800 12.242
11606901 11607000 20.404
11607301 11607400 2.04
11607801 11607900 3.061
11608301 11608400 4.081
11609601 11609700 74.475
11611701 11611800 77.535
11611801 11611900 0
11622101 11622200 13.263
11635501 11635600 99.98
11636501 11636600 101
11639601 11639700 3.061
11639901 11640000 1.02
11641101 11641200 0
11646501 11646600 0
11651101 11651200 96.919
11652401 11652500 40.808
11652501 11652600 36.727
11653001 11653100 16.323
11653401 11653500 82.636
11653501 11653600 48.97
11655201 11655300 57.131
11657701 11657800 33.667
11658201 11658300 26.525
11658401 11658500 43.869
11658901 11659000 46.929
11659201 11659300 0
11659401 11659500 25.505
11662801 11662900 8.162
11666201 11666300 1.02
11666301 11666400 47.949
11666401 11666500 38.768
11666901 11667000 3.061
11667001 11667100 2.04
11667201 11667300 43.869
11674601 11674700 3.061
11674801 11674900 23.465
11675001 11675100 28.566
11675201 11675300 3.061
11675301 11675400 14.283
11676301 11676400 2.04
11676501 11676600 0
11677701 11677800 30.606
11678501 11678600 64.273
11679301 11679400 76.515
11680501 11680600 0
11681201 11681300 1.02
11681401 11681500 2.04
11682101 11682200 2.04
11688101 11688200 0
11688301 11688400 1.02
11688401 11688500 1.02
11694201 11694300 2.04
11694401 11694500 39.788
11696401 11696500 74.475
11701901 11702000 101
11715601 11715700 0
11716001 11716100 101
11716301 11716400 8.162
11716401 11716500 0
11717201 11717300 2.04
11719601 11719700 32.646
11720101 11720200 32.646
11721501 11721600 47.949
11722001 11722100 0
11722101 11722200 0
11723301 11723400 0
11726601 11726700 78.556
11726901 11727000 1.02
11727001 11727100 1.02
11728401 11728500 41.828
11729001 11729100 33.667
11731901 11732000 20.404
11738901 11739000 3.061
11739401 11739500 15.303
11742001 11742100 14.283
11742401 11742500 15.303
11744701 11744800 84.677
11745201 11745300 2.04
11745801 11745900 28.566
11746501 11746600 27.545
11746701 11746800 17.343
11747201 11747300 1.02
11750701 11750800 16.323
11750801 11750900 1.02
11751201 11751300 101
11758201 11758300 68.354
11758401 11758500 3.061
11759301 11759400 41.828
11759401 11759500 0
11759501 11759600 26.525
11759601 11759700 2.04
11759701 11759800 0
11760801 11760900 90.798
11761201 11761300 33.667
11761301 11761400 45.909
11762001 11762100 23.465
11763201 11763300 60.192
11765201 11765300 88.758
11766001 11766100 2.04
11767101 11767200 18.364
11769001 11769100 0
11769101 11769200 76.515
11770701 11770800 20.404
11770901 11771000 6.121
11771301 11771400 3.061
11775201 11775300 2.04
11776801 11776900 0
11778801 11778900 85.697
11779501 11779600 38.768
11782401 11782500 0
11783001 11783100 53.051
11785601 11785700 0
11786501 11786600 2.04
11787301 11787400 40.808
11787501 11787600 59.172
11788501 11788600 21.424
11789301 11789400 0
11789901 11790000 0
11790501 11790600 2.04
11794101 11794200 19.384
11794901 11795000 28.566
11797201 11797300 2.04
11798801 11798900 1.02
11800101 11800200 0
11801901 11802000 1.02
11802001 11802100 48.97
11803601 11803700 26.525
11808901 11809000 4.081
11810001 11810100 0
11813301 11813400 28.566
11813801 11813900 54.071
11815201 11815300 39.788
11815301 11815400 6.121
11815901 11816000 23.465
11816201 11816300 1.02
11819301 11819400 2.04
11819901 11820000 6.121
11825501 11825600 0
11838001 11838100 25.505
11838201 11838300 0
11842801 11842900 2.04
11848601 11848700 90.798
11849901 11850000 24.485
11850001 11850100 23.465
11850501 11850600 23.465
11850701 11850800 0
11851401 11851500 76.515
11852101 11852200 40.808
11852501 11852600 0
11852701 11852800 5.101
11853101 11853200 40.808
11854001 11854100 0
11854401 11854500 2.04
11854701 11854800 0
11855201 11855300 67.333
11856101 11856200 55.091
11857701 11857800 32.646
11858601 11858700 12.242
11863101 11863200 16.323
11865201 11865300 85.697
11867801 11867900 48.97
11868601 11868700 32.646
11869401 11869500 52.03
11870901 11871000 0
11871601 11871700 1.02
11873301 11873400 0
11873501 11873600 3.061
11873601 11873700 22.444
11874101 11874200 0
11875701 11875800 12.242
11875801 11875900 5.101
11876001 11876100 2.04
11876701 11876800 40.808
11878001 11878100 21.424
11878401 11878500 2.04
11878701 11878800 15.303
11878801 11878900 3.061
11879401 11879500 0
11879901 11880000 0
11880201 11880300 7.141
11880301 11880400 23.465
11880601 11880700 33.667
11883501 11883600 72.434
11883801 11883900 38.768
11883901 11884000 78.556
11884201 11884300 101
11885301 11885400 0
11889201 11889300 3.061
11891101 11891200 4.081
11891801 11891900 0
11892301 11892400 40.808
11892401 11892500 1.02
11892601 11892700 40.808
11895801 11895900 39.788
11896101 11896200 2.04
11899501 11899600 0
11900501 11900600 88.758
11901101 11901200 20.404
11902201 11902300 47.949
11906401 11906500 98.96
11907301 11907400 2.04
11908201 11908300 20.404
11910401 11910500 47.949
11910801 11910900 3.061
11910901 11911000 65.293
11912201 11912300 0
11912401 11912500 38.768
11914101 11914200 44.889
11914301 11914400 21.424
11915001 11915100 1.02
11917601 11917700 8.162
11918101 11918200 28.566
11920601 11920700 4.081
11922101 11922200 69.374
11922601 11922700 0
11923501 11923600 62.232
11923601 11923700 78.556
11925801 11925900 16.323
11926201 11926300 0
11926301 11926400 55.091
11927101 11927200 18.364
11930201 11930300 101
11930601 11930700 4.081
11931201 11931300 28.566
11932301 11932400 23.465
11934601 11934700 3.061
11935001 11935100 4.081
11935101 11935200 0
11936801 11936900 30.606
11936901 11937000 92.838
11938101 11938200 27.545
11939201 11939300 8.162
11939801 11939900 98.96
11941301 11941400 0
11942301 11942400 0
11942401 11942500 20.404
11942801 11942900 66.313
11945601 11945700 6.121
11945901 11946000 70.394
11946301 11946400 25.505
11946501 11946600 99.98
11946801 11946900 18.364
11946901 11947000 26.525
11948301 11948400 32.646
11948801 11948900 41.828
11950301 11950400 15.303
11950601 11950700 42.848
11951301 11951400 56.111
11954201 11954300 1.02
11956601 11956700 0
11958001 11958100 8.162
11960201 11960300 38.768
11961001 11961100 38.768
11964201 11964300 20.404
11965301 11965400 20.404
11965401 11965500 0
11966101 11966200 1.02
11967601 11967700 31.626
11969301 11969400 3.061
11970401 11970500 2.04
11970701 11970800 19.384
11971701 11971800 16.323
11972401 11972500 76.515
11972701 11972800 31.626
11974101 11974200 4.081
11974401 11974500 36.727
11975201 11975300 101
11976801 11976900 51.01
11978301 11978400 101
11978401 11978500 2.04
11979201 11979300 82.636
11979301 11979400 48.97
11979601 11979700 3.061
11980101 11980200 0
11982901 11983000 78.556
11987401 11987500 2.04
11991101 11991200 37.747
11991901 11992000 65.293
11992201 11992300 32.646
11994701 11994800 3.061
11995301 11995400 98.96
11996401 11996500 2.04
11999501 11999600 16.323
11999801 11999900 4.081
12000101 12000200 38.768
12002401 12002500 0
12003401 12003500 2.04
12003601 12003700 16.323
12003801 12003900 11.222
12004601 12004700 38.768
12005301 12005400 40.808
12006601 12006700 37.747
12006701 12006800 0
12007301 12007400 0
12008101 12008200 15.303
12008201 12008300 15.303
12010301 12010400 49.99
12013201 12013300 62.232
12016901 12017000 3.061
12019201 12019300 32.646
12019401 12019500 2.04
12019501 12019600 13.263
12019901 12020000 40.808
12020601 12020700 99.98
12020801 12020900 40.808
12022301 12022400 30.606
12022701 12022800 52.03
12022801 12022900 46.929
12023001 12023100 64.273
12023201 12023300 27.545
12026201 12026300 18.364
12026701 12026800 68.354
12026901 12027000 27.545
12027501 12027600 3.061
12028101 12028200 51.01
12030001 12030100 12.242
12031001 12031100 63.253
12031601 12031700 15.303
12031801 12031900 23.465
12033301 12033400 16.323
12033501 12033600 36.727
12033901 12034000 55.091
12034701 12034800 82.636
12035801 12035900 94.879
12036001 12036100 40.808
12043201 12043300 1.02
12044601 12044700 46.929
12045401 12045500 3.061
12045901 12046000 2.04
12046501 12046600 101
12046801 12046900 33.667
12048901 12049000 29.586
12049601 12049700 0
12052601 12052700 31.626
12053001 12053100 12.242
12055601 12055700 0
12057301 12057400 36.727
12058101 12058200 24.485
12059501 12059600 0
12059801 12059900 34.687
12060301 12060400 3.061
12061401 12061500 15.303
12061901 12062000 51.01
12062101 12062200 28.566
12063501 12063600 5.101
12066901 12067000 6.121
12068401 12068500 37.747
12069701 12069800 18.364
12070701 12070800 0
12071901 12072000 18.364
12073801 12073900 48.97
12077001 12077100 48.97
12077201 12077300 36.727
12077701 12077800 36.727
12080601 12080700 4.081
12081201 12081300 18.364
12083201 12083300 0
12083401 12083500 31.626
12083701 12083800 24.485
12084201 12084300 14.283
12084501 12084600 31.626
12084601 12084700 45.909
12085401 12085500 99.98
12090201 12090300 3.061
12094101 12094200 2.04
12094801 12094900 3.061
12096301 12096400 2.04
12096601 12096700 73.455
12098901 12099000 17.343
12099201 12099300 32.646
12100001 12100100 47.949
12100301 12100400 0
12102601 12102700 60.192
12103201 12103300 2.04
12103601 12103700 47.949
12103801 12103900 68.354
12105001 12105100 4.081
12106301 12106400 70.394
12106501 12106600 55.091
12108001 12108100 101
12109201 12109300 95.899
12112501 12112600 42.848
12112701 12112800 7.141
12112801 12112900 3.061
12114601 12114700 2.04
12114701 12114800 41.828
12115401 12115500 11.222
12125501 12125600 8.162
12129601 12129700 20.404
12129801 12129900 0
12130301 12130400 0
12130401 12130500 31.626
12132701 12132800 14.283
12134301 12134400 0
12135401 12135500 2.04
12135501 12135600 51.01
12136401 12136500 4.081
12136901 12137000 18.364
12137301 12137400 65.293
12137601 12137700 0
12137701 12137800 28.566
12137801 12137900 1.02
12138601 12138700 93.859
12139501 12139600 72.434
12140201 12140300 4.081
12144001 12144100 12.242
12144301 12144400 0
12145401 12145500 30.606
12147101 12147200 45.909
12152301 12152400 86.717
12152901 12153000 95.899
12153201 12153300 0
12153401 12153500 3.061
12154101 12154200 2.04
12157101 12157200 17.343
12157901 12158000 2.04
12158001 12158100 14.283
12160701 12160800 34.687
12161101 12161200 2.04
12163201 12163300 32.646
12163401 12163500 64.273
12166101 12166200 2.04
12166201 12166300 14.283
12166401 12166500 1.02
12184501 12184600 22.444
12186901 12187000 99.98
12187401 12187500 0
12188501 12188600 0
12189201 12189300 0
12192201 12192300 3.061
12193601 12193700 46.929
12193901 12194000 11.222
12196301 12196400 101
12197401 12197500 79.576
12197901 12198000 36.727
12199401 12199500 2.04
12200601 12200700 81.616
12200901 12201000 0
12202501 12202600 1.02
12203701 12203800 0
12204301 12204400 0
12205901 12206000 73.455
12206201 12206300 18.364
12206401 12206500 15.303
12207101 12207200 63.253
12208401 12208500 0
12212601 12212700 30.606
12212801 12212900 0
12212901 12213000 90.798
12213701 12213800 38.768
12213801 12213900 53.051
12217001 12217100 43.869
12217701 12217800 41.828
12217901 12218000 3.061
12219501 12219600 57.131
12220301 12220400 12.242
12220501 12220600 22.444
12221901 12222000 0
12226201 12226300 0
12227201 12227300 30.606
12227901 12228000 0
12232401 12232500 39.788
12233301 12233400 77.535
12233401 12233500 31.626
12233801 12233900 2.04
12235001 12235100 3.061
12235801 12235900 19.384
12236401 12236500 101
12236501 12236600 28.566
12237101 12237200 55.091
12241101 12241200 19.384
12242601 12242700 72.434
12244401 12244500 25.505
12244501 12244600 5.101
12245101 12245200 27.545
12247201 12247300 38.768
12248501 12248600 0
12248601 12248700 30.606
12251601 12251700 6.121
12252901 12253000 1.02
12253701 12253800 29.586
12260701 12260800 52.03
12261201 12261300 10.202
12261501 12261600 3.061
12262601 12262700 2.04
12264001 12264100 56.111
12265701 12265800 0
12265901 12266000 14.283
12270801 12270900 0
12271101 12271200 5.101
12271301 12271400 75.495
12271701 12271800 6.121
12275301 12275400 28.566
12276301 12276400 24.485
12277301 12277400 12.242
12277701 12277800 0
12277901 12278000 1.02
12279001 12279100 17.343
12281001 12281100 12.242
12281201 12281300 42.848
12283801 12283900 17.343
12284001 12284100 1.02
12286401 12286500 1.02
12286501 12286600 18.364
12286801 12286900 27.545
12287201 12287300 2.04
12287301 12287400 45.909
12290601 12290700 7.141
12290801 12290900 22.444
12290901 12291000 23.465
12292801 12292900 27.545
12297701 12297800 37.747
12298901 12299000 10.202
12299401 12299500 0
12301201 12301300 3.061
12302301 12302400 0
12303901 12304000 39.788
12304001 12304100 8.162
12304601 12304700 37.747
12305201 12305300 13.263
12306501 12306600 3.061
12306701 12306800 95.899
12306801 12306900 17.343
12308001 12308100 67.333
12308201 12308300 3.061
12308601 12308700 56.111
12308701 12308800 0
12312601 12312700 96.919
12312701 12312800 19.384
12313501 12313600 0
12313701 12313800 8.162
12313801 12313900 0
12315001 12315100 24.485
12316401 12316500 20.404
12317901 12318000 0
12318501 12318600 98.96
12320701 12320800 101
12321601 12321700 20.404
12324701 12324800 0
12324801 12324900 101
12326501 12326600 32.646
12333201 12333300 15.303
12333801 12333900 25.505
12334301 12334400 21.424
12335301 12335400 0
12336701 12336800 42.848
12336801 12336900 0
12337901 12338000 47.949
12339901 12340000 86.717
12340101 12340200 35.707
12340701 12340800 30.606
12341401 12341500 11.222
12342801 12342900 0
12344901 12345000 45.909
12346501 12346600 2.04
12347001 12347100 0
12348301 12348400 31.626
12348601 12348700 20.404
12348701 12348800 51.01
12349101 12349200 13.263
12349601 12349700 28.566
12349801 12349900 7.141
12352401 12352500 54.071
12352601 12352700 51.01
12353201 12353300 0
12354401 12354500 47.949
12354901 12355000 101
12355101 12355200 37.747
12356101 12356200 1.02
12361001 12361100 3.061
12361101 12361200 2.04
12363101 12363200 2.04
12363201 12363300 0
12363401 12363500 2.04
12363801 12363900 0
12365601 12365700 25.505
12366001 12366100 53.051
12366301 12366400 72.434
12366401 12366500 88.758
12367901 12368000 38.768
12369201 12369300 2.04
12370301 12370400 2.04
12371401 12371500 29.586
12371501 12371600 51.01
12373501 12373600 37.747
12373901 12374000 0
12374101 12374200 4.081
12375101 12375200 11.222
12375301 12375400 13.263
12375701 12375800 44.889
12378101 12378200 3.061
12379201 12379300 30.606
12379301 12379400 3.061
12379401 12379500 85.697
12379601 12379700 25.505
12380201 12380300 16.323
12381201 12381300 2.04
12381701 12381800 53.051
12382001 12382100 13.263
12382801 12382900 55.091
12382901 12383000 20.404
12383101 12383200 25.505
12385601 12385700 15.303
12386501 12386600 30.606
12386801 12386900 15.303
12386901 12387000 101
12387301 12387400 40.808
12387601 12387700 35.707
12390401 12390500 2.04
12392501 12392600 30.606
12394101 12394200 29.586
12394301 12394400 45.909
12395001 12395100 34.687
12396101 12396200 16.323
12397701 12397800 2.04
12400601 12400700 3.061
12400901 12401000 33.667
12402001 12402100 39.788
12402101 12402200 60.192
12403601 12403700 46.929
12404801 12404900 20.404
12405001 12405100 21.424
12405101 12405200 23.465
12405201 12405300 26.525
12406001 12406100 15.303
12406601 12406700 3.061
12406801 12406900 14.283
12410501 12410600 13.263
12410601 12410700 4.081
12411101 12411200 42.848
12411601 12411700 0
12412201 12412300 0
12412701 12412800 30.606
12413501 12413600 0
12415901 12416000 78.556
12416701 12416800 68.354
12417601 12417700 15.303
12422701 12422800 44.889
12425501 12425600 8.162
12425901 12426000 47.949
12428301 12428400 10.202
12433201 12433300 26.525
12433701 12433800 14.283
12434301 12434400 15.303
12436901 12437000 75.495
12437201 12437300 48.97
12438701 12438800 44.889
12438901 12439000 15.303
12439301 12439400 14.283
12439601 12439700 6.121
12441601 12441700 26.525
12441901 12442000 26.525
12442801 12442900 2.04
12443401 12443500 2.04
12445901 12446000 2.04
12446801 12446900 15.303
12447101 12447200 0
12447401 12447500 14.283
12450401 12450500 33.667
12451501 12451600 0
12454301 12454400 39.788
12455301 12455400 12.242
12455801 12455900 48.97
12455901 12456000 30.606
12456401 12456500 20.404
12456801 12456900 29.586
12457101 12457200 3.061
12457201 12457300 51.01
12459401 12459500 54.071
12460201 12460300 27.545
12461001 12461100 65.293
12462401 12462500 0
12462501 12462600 6.121
12464901 12465000 101
12468101 12468200 57.131
12468601 12468700 40.808
12469801 12469900 26.525
12471301 12471400 0
12471601 12471700 9.182
12472001 12472100 90.798
12473401 12473500 2.04
12476601 12476700 11.222
12478001 12478100 24.485
12478701 12478800 28.566
12479301 12479400 13.263
12480301 12480400 0
12481201 12481300 0
12482001 12482100 20.404
12482501 12482600 28.566
12483201 12483300 3.061
12485701 12485800 2.04
12486801 12486900 19.384
12487101 12487200 0
12491201 12491300 2.04
12494601 12494700 15.303
12494901 12495000 40.808
12496301 12496400 29.586
12496701 12496800 67.333
12496801 12496900 2.04
12497201 12497300 0
12497301 12497400 56.111
12497801 12497900 0
12498601 12498700 101
12501201 12501300 10.202
12503201 12503300 101
12503401 12503500 43.869
12505101 12505200 13.263
12505501 12505600 11.222
12505601 12505700 6.121
12510101 12510200 66.313
12512501 12512600 3.061
12514601 12514700 36.727
12515401 12515500 29.586
12516401 12516500 0
12517101 12517200 3.061
12517201 12517300 2.04
12517901 12518000 58.152
12519601 12519700 1.02
12522701 12522800 13.263
12527901 12528000 48.97
12539301 12539400 73.455
12539801 12539900 23.465
12539901 12540000 20.404
12541301 12541400 12.242
12546101 12546200 0
12547301 12547400 2.04
12547901 12548000 101
12548301 12548400 0
12549101 12549200 52.03
12551001 12551100 1.02
12552101 12552200 3.061
12559001 12559100 1.02
12559801 12559900 16.323
12562501 12562600 9.182
12562701 12562800 27.545
12563801 12563900 0
12565701 12565800 4.081
12566501 12566600 7.141
12570001 12570100 0
12570801 12570900 51.01
12573601 12573700 22.444
12575601 12575700 0
12576601 12576700 0
12577801 12577900 40.808
12578201 12578300 28.566
12578301 12578400 17.343
12578401 12578500 90.798
12579301 12579400 4.081
12579801 12579900 3.061
12580101 12580200 9.182
12581001 12581100 12.242
12583001 12583100 49.99
12583801 12583900 0
12584001 12584100 19.384
12585901 12586000 7.141
12587801 12587900 4.081
12587901 12588000 101
12589501 12589600 15.303
12589701 12589800 32.646
12590401 12590500 13.263
12590901 12591000 1.02
12591201 12591300 2.04
12591701 12591800 26.525
12592801 12592900 19.384
12592901 12593000 1.02
12593901 12594000 52.03
12598501 12598600 51.01
12600201 12600300 14.283
12605901 12606000 0
12608701 12608800 44.889
